0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 51954, 565, 0, 0, 0, 0, 0, 0, 1946, 9513, 50, 0, 0, 0, 0, 0, 0, 172, 1752, 1, 0, 0, 0, 0, 0, 0, 30, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, ‡“è◊/
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 248, 0, 0, 0, 0, 0, 0, 3, 14493, 2030, 0, 0, 0, 0, 0, 0, 897, 28439, 3221, 0, 0, 0, 0, 0, 0, 4519, 50392, 150, 0, 0, 0, 0, 0, 3, 3497, 3125, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 9988, 1963, 0, 0, 0, 0, 0, 0, 953, 44994, 72, 0, 0, 0, 0, 0, 0, 210, 1453, 37, 0, 0, 0, 0, 0, 0, 60, 654, 10, 0, 0, 0, 0, 0, 0, 53, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4928, 1311, 0, 0, 0, 0, 0, 0, 478, 44011, 84, 0, 0, 0, 0, 0, 0, 281, 582, 2, 0, 0, 0, 0, 0, 0, 40, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 45, 0, 0, 0, 0, 0, 0, 0, 18265, 1737, 0, 0, 0, 0, 0, 0, 609, 34000, 1931, 0, 0, 0, 0, 0, 0, 3599, 95730, 247, 0, 0, 0, 0, 0, 0, 3800, 6849, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8208, 1528, 0, 0, 0, 0, 0, 0, 583, 21143, 1496, 0, 0, 0, 0, 0, 0, 2131, 48499, 295, 0, 0, 0, 0, 0, 0, 2893, 5032, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 13444, 8463, 0, 0, 0, 0, 0, 0, 1808, 402150, 8102, 0, 0, 0, 0, 0, 0, 19928, 155370, 6, 0, 0, 0, 0, 0, 0, 296, 388, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1078, 676, 0, 0, 0, 0, 0, 0, 76, 21892, 795, 0, 0, 0, 0, 0, 0, 1352, 27819, 419, 0, 0, 0, 0, 0, 0, 2278, 7543, 0, 0, 0, 0, 0, 0, 0, 51, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 98, 0, 0, 0, 0, 0, 0, 0, 23160, 2117, 0, 0, 0, 0, 0, 0, 1587, 76563, 3365, 0, 0, 0, 0, 0, 0, 8514, 50040, 30, 0, 0, 0, 0, 0, 0, 648, 1130, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 21, 0, 0, 0, 0, 0, 0, 0, 31306, 2371, 0, 0, 0, 0, 0, 0, 3076, 25522, 197, 0, 0, 0, 0, 0, 0, 1356, 3440, 2, 0, 0, 0, 0, 0, 0, 173, 888, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 6441, 2042, 0, 0, 0, 0, 0, 0, 550, 41100, 8, 0, 0, 0, 0, 0, 0, 368, 283, 0, 0, 0, 0, 0, 0, 0, 25, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 46, 0, 0, 0, 0, 0, 0, 0, 799, 718, 0, 0, 0, 0, 0, 0, 45, 358682, 6964, 6, 0, 0, 0, 0, 0, 20390, 148567, 6617, 0, 0, 0, 0, 0, 0, 9689, 94442, 180, 0, 0, 0, 0, 0, 0, 1918, 15125, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 733, 0, 0, 0, 0, 0, 0, 11, 84845, 3318, 0, 0, 0, 0, 0, 0, 5399, 63150, 300, 0, 0, 0, 0, 0, 0, 2364, 4742, 29, 0, 0, 0, 0, 0, 0, 76, 1680, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 725, 1054, 0, 0, 0, 0, 0, 0, 92, 131310, 794, 3, 0, 0, 0, 0, 0, 1525, 20640, 267, 0, 0, 0, 0, 0, 0, 1150, 7240, 10, 0, 0, 0, 0, 0, 0, 216, 2251, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1607, 1170, 0, 0, 0, 0, 0, 0, 183, 269032, 1228, 0, 0, 0, 0, 0, 0, 6125, 26058, 89, 0, 0, 0, 0, 0, 0, 735, 2815, 0, 0, 0, 0, 0, 0, 0, 59, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1394, 839, 0, 0, 0, 0, 0, 0, 76, 170916, 2901, 0, 0, 0, 0, 0, 0, 8052, 69620, 513, 0, 0, 0, 0, 0, 0, 2882, 11732, 4, 0, 0, 0, 0, 0, 0, 199, 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 134, 0, 0, 0, 0, 0, 0, 6, 176303, 7549, 0, 0, 0, 0, 0, 0, 11897, 139700, 1481, 0, 0, 0, 0, 0, 0, 6747, 22556, 0, 0, 0, 0, 0, 0, 1, 164, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 91, 2, 0, 0, 0, 0, 0, 2, 1818, 939, 2, 0, 0, 0, 0, 0, 113, 106956, 3615, 11, 0, 0, 0, 0, 0, 6097, 78708, 648, 0, 0, 0, 0, 0, 1, 2542, 9265, 109, 0, 0, 0, 0, 0, 1, 592, 5975, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1211, 1439, 0, 0, 0, 0, 0, 0, 72, 143428, 1247, 0, 0, 0, 0, 0, 0, 9456, 17192, 62, 0, 0, 0, 0, 0, 0, 377, 597, 0, 0, 0, 0, 0, 0, 0, 16, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10520, 1314, 0, 0, 0, 0, 0, 0, 319, 31113, 1679, 0, 0, 0, 0, 0, 0, 2649, 115754, 49, 0, 0, 0, 0, 0, 0, 1601, 1466, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 1057, 790, 0, 0, 0, 0, 0, 0, 80, 43816, 3620, 0, 0, 0, 0, 0, 0, 4726, 58114, 128, 0, 0, 0, 0, 0, 0, 509, 5240, 66, 0, 0, 0, 0, 0, 0, 594, 1322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 90, 0, 0, 0, 0, 0, 0, 0, 14186, 8794, 0, 0, 0, 0, 0, 0, 821, 546195, 5448, 0, 0, 0, 0, 0, 0, 17048, 101370, 1353, 0, 0, 0, 0, 0, 0, 7151, 28676, 96, 0, 0, 0, 0, 0, 0, 1845, 4807, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22, 0, 0, 0, 0, 0, 0, 0, 10646, 3845, 0, 0, 0, 0, 0, 0, 1301, 94078, 172, 0, 0, 0, 0, 0, 0, 410, 7090, 126, 0, 0, 0, 0, 0, 0, 578, 1445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 159, 0, 0, 0, 0, 0, 0, 4, 55440, 807, 0, 0, 0, 0, 0, 0, 2358, 18256, 169, 0, 0, 0, 0, 0, 0, 787, 2794, 61, 0, 0, 0, 0, 0, 0, 169, 1578, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3663, 855, 0, 0, 0, 0, 0, 0, 240, 136156, 692, 0, 0, 0, 0, 0, 0, 2399, 15734, 60, 0, 0, 0, 0, 0, 0, 430, 1775, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4440, 497, 0, 0, 0, 0, 0, 0, 255, 74231, 37, 0, 0, 0, 0, 0, 0, 129, 2080, 15, 0, 0, 0, 0, 0, 0, 122, 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3245, 1889, 0, 0, 0, 0, 0, 0, 268, 192563, 1332, 0, 0, 0, 0, 0, 0, 5026, 36235, 343, 0, 0, 0, 0, 0, 0, 1387, 4219, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 2115, 625, 0, 0, 0, 0, 0, 0, 103, 34299, 950, 0, 0, 0, 0, 0, 0, 2502, 18616, 37, 0, 0, 0, 0, 0, 0, 816, 691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
13, 36, 0, 0, 0, 0, 0, 0, 7, 810, 346, 0, 0, 0, 0, 0, 0, 31, 85374, 7806, 0, 0, 0, 0, 0, 0, 9964, 112763, 192, 0, 0, 0, 0, 0, 0, 487, 4594, 180, 0, 0, 0, 0, 0, 0, 246, 3525, 54, 0, 0, 0, 0, 0, 0, 290, 2723, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 152, 0, 0, 0, 0, 0, 0, 27, 185076, 3550, 0, 0, 0, 0, 0, 0, 10772, 75881, 1624, 0, 0, 0, 0, 0, 0, 4235, 27525, 0, 0, 0, 0, 0, 0, 0, 92, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1223, 662, 0, 0, 0, 0, 0, 0, 97, 27706, 63, 0, 0, 0, 0, 0, 0, 503, 2901, 1, 0, 0, 0, 0, 0, 0, 38, 140, 1, 0, 0, 0, 0, 0, 0, 19, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 670, 793, 0, 0, 0, 0, 0, 0, 16, 26991, 1578, 0, 0, 0, 0, 0, 0, 2693, 37384, 219, 0, 0, 0, 0, 0, 0, 1791, 4013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 200, 0, 0, 0, 0, 0, 0, 9, 11804, 1402, 0, 0, 0, 0, 0, 0, 460, 15832, 996, 0, 0, 0, 0, 0, 0, 2716, 46558, 40, 0, 0, 0, 0, 0, 0, 1789, 1047, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 53, 0, 0, 0, 0, 0, 0, 0, 63345, 3506, 0, 0, 0, 0, 0, 0, 5576, 71191, 1027, 0, 0, 0, 0, 0, 0, 4301, 14378, 167, 0, 0, 0, 0, 0, 0, 759, 2766, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 4, 0, 0, 0, 0, 0, 0, 0, 25131, 4831, 0, 0, 0, 0, 0, 0, 2056, 116726, 3198, 0, 0, 0, 0, 0, 0, 6687, 47296, 118, 0, 0, 0, 0, 0, 0, 655, 3103, 35, 0, 0, 0, 0, 0, 0, 207, 632, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 9851, 2064, 0, 0, 0, 0, 0, 0, 480, 736571, 4206, 0, 0, 0, 0, 0, 0, 13476, 154276, 1413, 0, 0, 0, 0, 0, 0, 5271, 35195, 17, 0, 0, 0, 0, 0, 0, 136, 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32, 0, 0, 0, 0, 0, 0, 0, 1947, 2067, 0, 0, 0, 0, 0, 0, 66, 35127, 4671, 7, 0, 0, 0, 0, 0, 1272, 71085, 11190, 0, 0, 0, 0, 0, 7, 9568, 333889, 4136, 0, 0, 0, 0, 0, 8, 26281, 100039, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 870, 734, 0, 0, 0, 0, 0, 0, 60, 17378, 355, 0, 0, 0, 0, 0, 0, 1142, 13859, 190, 0, 0, 0, 0, 0, 0, 1677, 2151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 33, 0, 0, 0, 0, 0, 0, 2, 1162, 435, 0, 0, 0, 0, 0, 0, 19, 116143, 6279, 0, 0, 0, 0, 0, 0, 7591, 158703, 4106, 0, 0, 0, 0, 0, 0, 14956, 49484, 23, 0, 0, 0, 0, 0, 0, 1081, 2365, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 657, 168, 0, 0, 0, 0, 0, 0, 24, 61991, 596, 0, 0, 0, 0, 0, 0, 3046, 13508, 36, 0, 0, 0, 0, 0, 0, 356, 1277, 2, 0, 0, 0, 0, 0, 0, 92, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389, 757, 0, 0, 0, 0, 0, 0, 16, 68916, 9048, 0, 0, 0, 0, 0, 0, 4066, 131277, 9798, 0, 0, 0, 0, 0, 0, 17567, 232812, 226, 0, 0, 0, 0, 0, 0, 7508, 6221, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 388, 91, 0, 0, 0, 0, 0, 0, 10, 8071, 880, 0, 0, 0, 0, 0, 0, 486, 24421, 1820, 0, 0, 0, 0, 0, 0, 2344, 35885, 26, 0, 0, 0, 0, 0, 0, 946, 808, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 216, 0, 0, 0, 0, 0, 0, 8, 11795, 1011, 0, 0, 0, 0, 0, 0, 931, 22310, 408, 0, 0, 0, 0, 0, 0, 2584, 5349, 0, 0, 0, 0, 0, 0, 0, 62, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 186, 0, 0, 0, 0, 0, 0, 36, 24241, 1146, 0, 0, 0, 0, 0, 0, 968, 46401, 1557, 0, 0, 0, 0, 0, 0, 1354, 44918, 919, 0, 0, 0, 0, 0, 0, 3314, 44531, 1, 0, 0, 0, 0, 0, 0, 213, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 100, 0, 0, 0, 0, 0, 0, 0, 2443, 1695, 0, 0, 0, 0, 0, 0, 53, 254738, 71321, 7, 0, 0, 0, 0, 0, 21029, 1060313, 88925, 0, 0, 0, 0, 0, 3, 123514, 1384348, 5810, 0, 0, 0, 0, 0, 1, 67083, 191038, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 111, 0, 0, 0, 0, 0, 0, 0, 5210, 3063, 0, 0, 0, 0, 0, 0, 329, 150871, 420, 0, 0, 0, 0, 0, 0, 2478, 5415, 51, 0, 0, 0, 0, 0, 0, 327, 744, 5, 0, 0, 0, 0, 0, 0, 58, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 76, 87, 0, 0, 0, 0, 0, 0, 0, 19532, 5012, 0, 0, 0, 0, 0, 0, 726, 62002, 5610, 0, 0, 0, 0, 0, 0, 6054, 337359, 7750, 0, 0, 0, 0, 0, 2, 32853, 117377, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 535, 325, 0, 0, 0, 0, 0, 0, 24, 24792, 11258, 0, 0, 0, 0, 0, 0, 2101, 529716, 4745, 0, 0, 0, 0, 0, 0, 14823, 63454, 1242, 0, 0, 0, 0, 0, 0, 4824, 30470, 68, 0, 0, 0, 0, 0, 0, 1223, 2624, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 446, 132, 0, 0, 0, 0, 0, 0, 6, 3877, 2260, 0, 0, 0, 0, 0, 0, 109, 46632, 2712, 1, 0, 0, 0, 0, 0, 3526, 77556, 4288, 0, 0, 0, 0, 0, 0, 10649, 77117, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 501, 265, 0, 0, 0, 0, 0, 0, 39, 28826, 1270, 0, 0, 0, 0, 0, 0, 1671, 24799, 294, 0, 0, 0, 0, 0, 0, 312, 2817, 84, 0, 0, 0, 0, 0, 0, 159, 2393, 23, 0, 0, 0, 0, 0, 0, 239, 6004, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5504, 1055, 0, 0, 0, 0, 0, 0, 306, 31411, 646, 0, 0, 0, 0, 0, 0, 1077, 59562, 296, 0, 0, 0, 0, 0, 0, 1575, 15300, 55, 0, 0, 0, 0, 0, 0, 405, 2523, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1811, 775, 0, 0, 0, 0, 0, 0, 63, 23677, 1528, 0, 0, 0, 0, 0, 0, 1539, 35953, 570, 0, 0, 0, 0, 0, 0, 3618, 11167, 1, 0, 0, 0, 0, 0, 0, 280, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 11145, 3700, 0, 0, 0, 0, 0, 0, 1081, 132511, 2748, 0, 0, 0, 0, 0, 0, 6589, 52466, 11, 0, 0, 0, 0, 0, 0, 177, 230, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 50976, 7095, 0, 0, 0, 0, 0, 0, 5001, 124760, 1865, 0, 0, 0, 0, 0, 0, 3488, 45077, 252, 0, 0, 0, 0, 0, 0, 865, 5919, 71, 0, 0, 0, 0, 0, 0, 462, 4444, 3, 0, 0, 0, 0, 0, 0, 118, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 301, 136, 0, 0, 0, 0, 0, 0, 3, 16929, 2118, 0, 0, 0, 0, 0, 0, 604, 34906, 2114, 0, 0, 0, 0, 0, 0, 3334, 87374, 519, 0, 0, 0, 0, 0, 0, 4866, 8802, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 939, 979, 0, 0, 0, 0, 0, 0, 47, 34185, 2802, 0, 0, 0, 0, 0, 0, 2141, 46399, 5075, 0, 0, 0, 0, 0, 1, 8111, 90229, 132, 0, 0, 0, 0, 0, 1, 3062, 5706, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4029, 1347, 0, 0, 0, 0, 0, 0, 285, 15525, 1667, 0, 0, 0, 0, 0, 0, 1681, 49317, 913, 0, 0, 0, 0, 0, 0, 4575, 12470, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 22744, 6230, 0, 0, 0, 0, 0, 0, 3139, 108964, 124, 0, 0, 0, 0, 0, 0, 240, 1083, 4, 0, 0, 0, 0, 0, 0, 104, 229, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 322, 0, 0, 0, 0, 0, 0, 10, 18390, 1916, 0, 0, 0, 0, 0, 0, 813, 30473, 1833, 0, 0, 0, 0, 0, 0, 3010, 31576, 625, 0, 0, 0, 0, 0, 0, 3563, 26870, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 5474, 1244, 0, 0, 0, 0, 0, 0, 656, 39901, 239, 0, 0, 0, 0, 0, 0, 1008, 7489, 4, 0, 0, 0, 0, 0, 0, 53, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 73, 0, 0, 0, 0, 0, 0, 0, 12884, 2035, 0, 0, 0, 0, 0, 0, 454, 24977, 2443, 0, 0, 0, 0, 0, 0, 3046, 154500, 860, 0, 0, 0, 0, 0, 1, 7213, 16144, 0, 0, 0, 0, 0, 0, 0, 0, 0, @¿Oøõ
